side,ts_event,ts_recv,price,size,action,order_id,symbol
b,2024-11-12T06:50:46.900588957Z,2024-11-11 23:50:53.250663,0.3993624,30000.0,add,O3HQY7-PB7ZZ-WLMWPV,DOGE/USD
b,2024-11-12T06:50:53.657972151Z,2024-11-11 23:50:53.250840,0.3998841,228.88497061,add,OIECY6-FJ6KA-IZY7H2,DOGE/USD
b,2024-11-12T06:50:53.660380630Z,2024-11-11 23:50:53.252912,0.3999241,2193.75,add,OPZKEF-DP52F-G2C54S,DOGE/USD
a,2024-11-12T06:50:53.639315068Z,2024-11-11 23:50:53.258594,3391.8,0.0087801,delete,OQS3QQ-M7SGB-VFEJNZ,ETH/USD
a,2024-11-12T06:50:52.865718968Z,2024-11-11 23:50:53.258594,3392.97,2.7,add,OA3E52-5XGB5-DCLUT7,ETH/USD
a,2024-11-12T06:50:53.665809926Z,2024-11-11 23:50:53.258694,3391.57,0.0087801,add,OQS3QQ-M7SGB-VFEJNZ,ETH/USD
b,2024-11-12T06:50:53.670585267Z,2024-11-11 23:50:53.263145,89747.0,0.3375,add,OL6FID-L4JFS-PW4ARO,BTC/USD
b,2024-11-12T06:50:53.680202885Z,2024-11-11 23:50:53.273323,220.87,45.27492599,add,OWYYCU-G5XBN-XLGUFP,SOL/USD
b,2024-11-12T06:50:53.680403134Z,2024-11-11 23:50:53.273521,220.86,45.27667207,add,OB52WG-Q6SDD-X2RFIW,SOL/USD
b,2024-11-12T06:50:53.683295657Z,2024-11-11 23:50:53.276193,220.86,45.27667207,delete,OB52WG-Q6SDD-X2RFIW,SOL/USD
b,2024-11-12T06:50:53.019143986Z,2024-11-11 23:50:53.276193,220.76,360.8033439,add,O5U6GB-SXMQX-YI7GE3,SOL/USD
b,2024-11-12T06:50:53.052376931Z,2024-11-11 23:50:53.276193,220.76,251.40062601,add,OQKTWI-HUSDQ-JDGK4R,SOL/USD
a,2024-11-12T06:50:53.684107390Z,2024-11-11 23:50:53.276715,221.09,77.16644803,add,OUASHQ-ZWVM4-WBXC6I,SOL/USD
a,2024-11-12T06:50:53.688685909Z,2024-11-11 23:50:53.281327,220.98,2.13966547,add,O72EMY-UN2DN-TPMPDF,SOL/USD
b,2024-11-12T06:50:53.689627169Z,2024-11-11 23:50:53.282318,89752.9,1.98322224,add,OHAG3J-EIIHS-QA6HNF,BTC/USD
b,2024-11-12T06:50:53.689691165Z,2024-11-11 23:50:53.282583,89756.8,1.98313452,add,O6EBPX-BOGWX-T6FCMX,BTC/USD
b,2024-11-12T06:50:53.703366333Z,2024-11-11 23:50:53.296268,89756.8,1.98313452,delete,O6EBPX-BOGWX-T6FCMX,BTC/USD
b,2024-11-12T06:50:53.536789875Z,2024-11-11 23:50:53.296268,89738.0,0.3375,add,OZ22RP-ERAII-LWSEH6,BTC/USD
b,2024-11-12T06:50:53.706434390Z,2024-11-11 23:50:53.299053,89757.1,1.98312948,add,OMSHFU-BNPCE-HNPNKU,BTC/USD
b,2024-11-12T06:50:53.706740159Z,2024-11-11 23:50:53.299390,3390.49,52.49968174,delete,O2CTBK-RKH4V-VXRIPC,ETH/USD
b,2024-11-12T06:50:53.023398447Z,2024-11-11 23:50:53.299390,3389.42,2.7,add,ONAM2E-TQHLL-B4DMM5,ETH/USD
b,2024-11-12T06:50:53.709843910Z,2024-11-11 23:50:53.302688,3390.51,52.49934655,add,OPLONL-7F35X-ST4E5A,ETH/USD
b,2024-11-12T06:50:53.710030493Z,2024-11-11 23:50:53.302829,3389.95,52.5080534,add,OBX4NF-GQSS2-LGAU37,ETH/USD
b,2024-11-12T06:50:53.718708514Z,2024-11-11 23:50:53.312310,0.3999743,4009.2,add,OC45Z5-SUOFI-XQDYSC,DOGE/USD
b,2024-11-12T06:50:53.723369668Z,2024-11-11 23:50:53.315913,0.3999743,2193.75,add,OLDPXQ-JOIX6-ZYSU3A,DOGE/USD
b,2024-11-12T06:50:53.746453172Z,2024-11-11 23:50:53.339675,3390.51,52.49934655,delete,OPLONL-7F35X-ST4E5A,ETH/USD
b,2024-11-12T06:50:49.025315397Z,2024-11-11 23:50:53.339675,3389.48,0.15904182,add,O4MO3I-J5TD6-AGZFNK,ETH/USD
b,2024-11-12T06:50:53.751667063Z,2024-11-11 23:50:53.344400,3390.2,2.7,add,OXIVOY-UCTCU-VOPBU7,ETH/USD
b,2024-11-12T06:50:53.752012273Z,2024-11-11 23:50:53.349080,220.87,45.27492599,delete,OWYYCU-G5XBN-XLGUFP,SOL/USD
b,2024-11-12T06:50:53.758512337Z,2024-11-11 23:50:53.351065,3390.41,52.50095442,delete,OWF5CN-3GTRQ-3MZRFI,ETH/USD
b,2024-11-12T06:50:49.025315397Z,2024-11-11 23:50:53.351065,3389.48,0.15904182,add,O4MO3I-J5TD6-AGZFNK,ETH/USD
b,2024-11-12T06:50:53.761475080Z,2024-11-11 23:50:53.353940,3390.55,52.49882072,add,OPVMAA-Y6CC6-3PAKZB,ETH/USD
b,2024-11-12T06:50:53.774262564Z,2024-11-11 23:50:53.367216,89752.9,1.98322224,delete,OHAG3J-EIIHS-QA6HNF,BTC/USD
b,2024-11-12T06:50:53.536789875Z,2024-11-11 23:50:53.367216,89738.0,0.3375,add,OZ22RP-ERAII-LWSEH6,BTC/USD
b,2024-11-12T06:50:53.777494688Z,2024-11-11 23:50:53.370610,89757.8,1.9831139,add,O26DOH-OBJWP-NIH4EQ,BTC/USD
b,2024-11-12T06:50:53.778697652Z,2024-11-11 23:50:53.372537,3390.55,52.49882072,delete,OPVMAA-Y6CC6-3PAKZB,ETH/USD
b,2024-11-12T06:50:49.025315397Z,2024-11-11 23:50:53.372537,3389.48,0.15904182,add,O4MO3I-J5TD6-AGZFNK,ETH/USD
b,2024-11-12T06:50:53.788691260Z,2024-11-11 23:50:53.381984,89757.8,1.9831139,delete,O26DOH-OBJWP-NIH4EQ,BTC/USD
b,2024-11-12T06:50:53.536789875Z,2024-11-11 23:50:53.381984,89738.0,0.3375,add,OZ22RP-ERAII-LWSEH6,BTC/USD
b,2024-11-12T06:50:53.791630834Z,2024-11-11 23:50:53.384914,89758.2,1.98310363,add,OPINOC-KYEIA-EIQBBH,BTC/USD
b,2024-11-12T06:50:53.794257544Z,2024-11-11 23:50:53.387125,89758.2,1.98310363,delete,OPINOC-KYEIA-EIQBBH,BTC/USD
b,2024-11-12T06:50:53.536789875Z,2024-11-11 23:50:53.387125,89738.0,0.3375,add,OZ22RP-ERAII-LWSEH6,BTC/USD
b,2024-11-12T06:50:53.799655090Z,2024-11-11 23:50:53.392487,220.88,45.27160986,add,O6Z6O4-K5XVQ-VM3LWE,SOL/USD
b,2024-11-12T06:50:53.802007026Z,2024-11-11 23:50:53.394577,3390.23,0.05898387,add,OROTMV-4D36S-NCF7X2,ETH/USD
b,2024-11-12T06:50:53.802783951Z,2024-11-11 23:50:53.395603,0.3999943,2193.75,add,OXFTOA-XJUEL-6PGT25,DOGE/USD
a,2024-11-12T06:50:53.815270625Z,2024-11-11 23:50:53.410403,0.4006959,7433.0,add,OXL4S4-N333Z-FISMZK,DOGE/USD
b,2024-11-12T06:50:53.820645549Z,2024-11-11 23:50:53.413658,3390.62,52.49770413,add,OOJ6VB-PS3FU-WDLHIJ,ETH/USD
b,2024-11-12T06:50:53.824227765Z,2024-11-11 23:50:53.417229,3390.23,0.05898387,delete,OROTMV-4D36S-NCF7X2,ETH/USD
b,2024-11-12T06:50:53.649970833Z,2024-11-11 23:50:53.417229,3389.62,4.77708429,add,OLEM2I-MYIOW-4X343L,ETH/USD
b,2024-11-12T06:50:53.652465573Z,2024-11-11 23:50:53.417229,3389.62,4.77708429,add,O32YE6-T7IX7-NAXRLB,ETH/USD
a,2024-11-12T06:50:53.824324702Z,2024-11-11 23:50:53.417343,3391.96,0.434709,add,OZ3GM6-LSUHR-6LIVAG,ETH/USD
b,2024-11-12T06:50:53.829018398Z,2024-11-11 23:50:53.421848,89757.1,1.98312948,delete,OMSHFU-BNPCE-HNPNKU,BTC/USD
b,2024-11-12T06:50:53.823600670Z,2024-11-11 23:50:53.421848,89736.0,0.0378,add,OTCBRW-5P6CH-OUO4SO,BTC/USD
b,2024-11-12T06:50:53.831686321Z,2024-11-11 23:50:53.426084,89759.2,1.98308275,add,OWKZP7-4FGKS-WPX3RG,BTC/USD
a,2024-11-12T06:50:53.832598743Z,2024-11-11 23:50:53.426211,220.98,2.13966547,delete,O72EMY-UN2DN-TPMPDF,SOL/USD
a,2024-11-12T06:50:53.837820667Z,2024-11-11 23:50:53.430573,89783.1,2.78448839,delete,OJ7CQW-IDQJS-RF2SAA,BTC/USD
b,2024-11-12T06:50:53.837898937Z,2024-11-11 23:50:53.430720,89759.2,1.98308275,delete,OWKZP7-4FGKS-WPX3RG,BTC/USD
b,2024-11-12T06:50:53.823600670Z,2024-11-11 23:50:53.430720,89736.0,0.0378,add,OTCBRW-5P6CH-OUO4SO,BTC/USD
b,2024-11-12T06:50:53.842245998Z,2024-11-11 23:50:53.434961,89759.9,1.98306631,add,OZ5IER-C6YBU-HFHASM,BTC/USD
b,2024-11-12T06:50:53.848169320Z,2024-11-11 23:50:53.440850,3390.62,52.49770413,delete,OOJ6VB-PS3FU-WDLHIJ,ETH/USD
b,2024-11-12T06:50:49.025315397Z,2024-11-11 23:50:53.440850,3389.48,0.15904182,add,O4MO3I-J5TD6-AGZFNK,ETH/USD
b,2024-11-12T06:50:53.851337349Z,2024-11-11 23:50:53.444139,3390.23,0.05898368,add,OJ5JD5-XAVL6-TOXBCF,ETH/USD
a,2024-11-12T06:50:53.874579859Z,2024-11-11 23:50:53.467674,0.4006983,2009.56567346,add,O6Z5VB-HOMQ4-RP3SF3,DOGE/USD
b,2024-11-12T06:50:53.884251149Z,2024-11-11 23:50:53.477181,220.77,1.81011856,delete,OBRS2D-SLEFR-OOIRPA,SOL/USD
b,2024-11-12T06:50:41.082354311Z,2024-11-11 23:50:53.477181,220.75,32.54,add,O6KT6D-YRNRZ-UX5D3V,SOL/USD
b,2024-11-12T06:50:48.955877908Z,2024-11-11 23:50:53.477181,220.75,289.91703121,add,OCHLGQ-H5NVU-KA3DX4,SOL/USD
a,2024-11-12T06:50:53.888473776Z,2024-11-11 23:50:53.481387,0.4006983,2009.56567346,delete,O6Z5VB-HOMQ4-RP3SF3,DOGE/USD
a,2024-11-12T06:50:53.367843884Z,2024-11-11 23:50:53.481387,0.4007116,91478.6446181,add,OZXA7R-RFN3O-O42W46,DOGE/USD
b,2024-11-12T06:50:53.889043976Z,2024-11-11 23:50:53.481581,3390.57,52.49841497,add,OWX46H-HBROK-SO3MUE,ETH/USD
b,2024-11-12T06:50:53.892387304Z,2024-11-11 23:50:53.485011,3390.23,0.05898368,delete,OJ5JD5-XAVL6-TOXBCF,ETH/USD
b,2024-11-12T06:50:53.649970833Z,2024-11-11 23:50:53.485011,3389.62,4.77708429,add,OLEM2I-MYIOW-4X343L,ETH/USD
b,2024-11-12T06:50:53.652465573Z,2024-11-11 23:50:53.485011,3389.62,4.77708429,add,O32YE6-T7IX7-NAXRLB,ETH/USD
b,2024-11-12T06:50:53.906408087Z,2024-11-11 23:50:53.502935,3390.57,52.49841497,delete,OWX46H-HBROK-SO3MUE,ETH/USD
b,2024-11-12T06:50:49.025315397Z,2024-11-11 23:50:53.502935,3389.48,0.15904182,add,O4MO3I-J5TD6-AGZFNK,ETH/USD
b,2024-11-12T06:50:53.909511497Z,2024-11-11 23:50:53.504136,3390.43,52.50070708,add,O2L6EC-WA46J-SVXF3B,ETH/USD
b,2024-11-12T06:50:53.909688075Z,2024-11-11 23:50:53.504362,3390.23,0.05898366,add,OGA35K-EXDPC-6XDGZG,ETH/USD
b,2024-11-12T06:50:53.913032261Z,2024-11-11 23:50:53.505970,3390.23,0.05898366,delete,OGA35K-EXDPC-6XDGZG,ETH/USD
b,2024-11-12T06:50:53.649970833Z,2024-11-11 23:50:53.505970,3389.62,4.77708429,add,OLEM2I-MYIOW-4X343L,ETH/USD
b,2024-11-12T06:50:53.652465573Z,2024-11-11 23:50:53.505970,3389.62,4.77708429,add,O32YE6-T7IX7-NAXRLB,ETH/USD
a,2024-11-12T06:50:53.919940094Z,2024-11-11 23:50:53.512736,221.0,2.13966547,add,ODN7NX-2LEAV-24O54L,SOL/USD
a,2024-11-12T06:50:53.923356342Z,2024-11-11 23:50:53.516614,0.4004784,2008.80416571,delete,OQ6CSL-4QTE6-TGP5XR,DOGE/USD
a,2024-11-12T06:50:53.610026463Z,2024-11-11 23:50:53.516614,0.4007288,4000.0,add,OGLN2C-MT3JR-IK5QEG,DOGE/USD
a,2024-11-12T06:50:53.926741977Z,2024-11-11 23:50:53.518951,0.4003721,2193.75,delete,ORQIKB-7MX5O-QL67TI,DOGE/USD
a,2024-11-12T06:50:53.927753509Z,2024-11-11 23:50:53.520198,3392.46,0.434709,delete,ODIT6L-YSI5C-26XGQC,ETH/USD
a,2024-11-12T06:50:52.865718968Z,2024-11-11 23:50:53.520198,3392.97,2.7,add,OA3E52-5XGB5-DCLUT7,ETH/USD
a,2024-11-12T06:50:53.929186548Z,2024-11-11 23:50:53.522014,0.4003921,2193.75,delete,OJWJLG-SUWZX-SGHH52,DOGE/USD
a,2024-11-12T06:50:52.463600655Z,2024-11-11 23:50:53.522014,0.400738,2193.75,add,OR5I7D-OK7P4-72MP2R,DOGE/USD
b,2024-11-12T06:50:53.936367673Z,2024-11-11 23:50:53.528854,0.3997984,985.72225886,add,O3KIC5-L3JRB-765DNP,DOGE/USD
b,2024-11-12T06:50:53.936909161Z,2024-11-11 23:50:53.528970,220.76,181.04286764,add,OCHJAI-WDRQR-QCNILE,SOL/USD
b,2024-11-12T06:50:53.948873814Z,2024-11-11 23:50:53.542783,3390.54,52.49893416,add,ODNNYD-PWLKZ-MS22OD,ETH/USD
b,2024-11-12T06:50:53.956035292Z,2024-11-11 23:50:53.551634,3391.56,0.0,delete,O3A7UF-2J2P3-Z7FS3E,ETH/USD
b,2024-11-12T06:50:53.649970833Z,2024-11-11 23:50:53.551634,3389.62,4.77708429,add,OLEM2I-MYIOW-4X343L,ETH/USD
b,2024-11-12T06:50:53.652465573Z,2024-11-11 23:50:53.551634,3389.62,4.77708429,add,O32YE6-T7IX7-NAXRLB,ETH/USD
b,2024-11-12T06:50:53.956035308Z,2024-11-11 23:50:53.551770,3390.98,0.0,delete,ODIDAP-QZDNI-ZHGPJA,ETH/USD
b,2024-11-12T06:50:49.025315397Z,2024-11-11 23:50:53.551770,3389.48,0.15904182,add,O4MO3I-J5TD6-AGZFNK,ETH/USD
b,2024-11-12T06:50:52.968780530Z,2024-11-11 23:50:53.551859,3390.88,3.91473297,modify,OSVCXJ-Q2UML-ECRDJT,ETH/USD
a,2024-11-12T06:50:53.958504742Z,2024-11-11 23:50:53.551941,3391.41,2.7,add,O3TQYY-7A4Z3-ESQJ5L,ETH/USD
b,2024-11-12T06:50:53.958626501Z,2024-11-11 23:50:53.552059,3390.2,2.7,delete,OXIVOY-UCTCU-VOPBU7,ETH/USD
b,2024-11-12T06:50:53.023398447Z,2024-11-11 23:50:53.552059,3389.42,2.7,add,ONAM2E-TQHLL-B4DMM5,ETH/USD
a,2024-11-12T06:50:53.958708299Z,2024-11-11 23:50:53.552160,3391.82,2.7,delete,OVY5EB-2CSQJ-KNN6NH,ETH/USD
a,2024-11-12T06:50:53.959422425Z,2024-11-11 23:50:53.552309,3391.61,73.71133569,delete,OH2HQL-ZT6RA-6OOYCU,ETH/USD
a,2024-11-12T06:50:52.865718968Z,2024-11-11 23:50:53.552309,3392.97,2.7,add,OA3E52-5XGB5-DCLUT7,ETH/USD
a,2024-11-12T06:50:53.959489341Z,2024-11-11 23:50:53.552394,3391.81,73.70695882,delete,OORBFI-JBPD7-MT3QJQ,ETH/USD
b,2024-11-12T06:50:53.959997066Z,2024-11-11 23:50:53.552849,3390.43,52.50070708,delete,O2L6EC-WA46J-SVXF3B,ETH/USD
b,2024-11-12T06:50:49.004205156Z,2024-11-11 23:50:53.552849,3389.27,4.425,add,ODHX5R-VW7QM-LSHCSB,ETH/USD
a,2024-11-12T06:50:53.962971301Z,2024-11-11 23:50:53.555685,3391.75,2.7,add,OYZIS2-SZSVU-VTGNAN,ETH/USD
a,2024-11-12T06:50:53.963131841Z,2024-11-11 23:50:53.555789,3391.38,73.71649505,add,OWOHCN-TQQ5M-SSAEHZ,ETH/USD
a,2024-11-12T06:50:53.963262347Z,2024-11-11 23:50:53.556144,3391.42,73.71549103,add,OHTLEQ-AUSU7-YBR2NI,ETH/USD
b,2024-11-12T06:50:53.965095519Z,2024-11-11 23:50:53.560548,89747.0,0.3375,delete,OL6FID-L4JFS-PW4ARO,BTC/USD
b,2024-11-12T06:50:46.989938277Z,2024-11-11 23:50:53.560548,89727.8,0.3375,add,OVA6TY-WDDLR-QMITTO,BTC/USD
a,2024-11-12T06:50:53.965410166Z,2024-11-11 23:50:53.560698,3391.57,2.7,delete,O23RC7-J4LYZ-5PGPGI,ETH/USD
a,2024-11-12T06:50:53.965559415Z,2024-11-11 23:50:53.560792,3391.27,2.7,add,OZXVTN-BFRQR-5DEDHC,ETH/USD
a,2024-11-12T06:50:53.967077844Z,2024-11-11 23:50:53.563532,3391.38,73.71649505,delete,OWOHCN-TQQ5M-SSAEHZ,ETH/USD
a,2024-11-12T06:50:53.314611355Z,2024-11-11 23:50:53.563532,3392.68,0.44694545,add,OUGAUB-LK5G3-BCT4BP,ETH/USD
a,2024-11-12T06:50:53.665809926Z,2024-11-11 23:50:53.563624,3391.57,0.0087801,delete,OQS3QQ-M7SGB-VFEJNZ,ETH/USD
a,2024-11-12T06:50:53.967978545Z,2024-11-11 23:50:53.563706,3391.56,0.0087801,add,OQS3QQ-M7SGB-VFEJNZ,ETH/USD
b,2024-11-12T06:50:53.969345284Z,2024-11-11 23:50:53.563822,89759.9,1.98306631,delete,OZ5IER-C6YBU-HFHASM,BTC/USD
b,2024-11-12T06:50:49.469672896Z,2024-11-11 23:50:53.563822,89726.0,0.00556897,add,OWV4T5-P6PV7-T7IS35,BTC/USD
a,2024-11-12T06:50:53.969959793Z,2024-11-11 23:50:53.563971,3391.41,2.7,delete,O3TQYY-7A4Z3-ESQJ5L,ETH/USD
a,2024-11-12T06:50:53.314611355Z,2024-11-11 23:50:53.563971,3392.68,0.44694545,add,OUGAUB-LK5G3-BCT4BP,ETH/USD
a,2024-11-12T06:50:53.971812848Z,2024-11-11 23:50:53.564574,0.4006959,7433.0,delete,OXL4S4-N333Z-FISMZK,DOGE/USD
a,2024-11-12T06:50:52.365161271Z,2024-11-11 23:50:53.564574,0.4008044,2193.75,add,O5OEWU-JJPZA-QR7PVI,DOGE/USD
b,2024-11-12T06:50:53.972935281Z,2024-11-11 23:50:53.572391,89752.5,1.98323078,add,O5YIFJ-6WNFV-IXCZV7,BTC/USD
a,2024-11-12T06:50:53.973038867Z,2024-11-11 23:50:53.597395,89783.1,2.78448839,add,O6S32C-5BF3E-XT6INV,BTC/USD
b,2024-11-12T06:50:53.973148932Z,2024-11-11 23:50:53.597510,89755.6,1.98316228,add,OGJW5T-UIXWH-RT2YPC,BTC/USD
a,2024-11-12T06:50:53.978761338Z,2024-11-11 23:50:53.597645,89784.0,0.4,delete,OFJ2LY-IWP3L-63BK7Z,BTC/USD
a,2024-11-12T06:50:53.020589823Z,2024-11-11 23:50:53.597645,89795.8,0.228073,add,OOJFOX-P7ICL-RX2HG2,BTC/USD
a,2024-11-12T06:50:54.000757941Z,2024-11-11 23:50:53.597814,89791.4,0.06,delete,ORWQU5-VSIH3-D57X6T,BTC/USD
a,2024-11-12T06:50:53.321244827Z,2024-11-11 23:50:53.597814,89797.2,0.22636655,add,OLBFRJ-H2ZVW-EIFO6T,BTC/USD
b,2024-11-12T06:50:54.003997928Z,2024-11-11 23:50:53.597948,89755.6,1.98316228,delete,OGJW5T-UIXWH-RT2YPC,BTC/USD
b,2024-11-12T06:50:46.989938277Z,2024-11-11 23:50:53.597948,89727.8,0.3375,add,OVA6TY-WDDLR-QMITTO,BTC/USD
b,2024-11-12T06:50:54.005376837Z,2024-11-11 23:50:53.598170,0.4000292,7290.0,add,OVE4NJ-PDUC6-SGVHC5,DOGE/USD
a,2024-11-12T06:50:54.006559636Z,2024-11-11 23:50:53.598944,3391.42,73.71549103,delete,OHTLEQ-AUSU7-YBR2NI,ETH/USD
a,2024-11-12T06:50:53.431867981Z,2024-11-11 23:50:53.598944,3392.75,0.84574642,add,OOR6SE-BRT5G-D2J5ZD,ETH/USD
b,2024-11-12T06:50:54.008070722Z,2024-11-11 23:50:53.600708,0.4000637,2193.75,add,OCE7R7-PCMVO-NHQ2T7,DOGE/USD
b,2024-11-12T06:50:54.009959059Z,2024-11-11 23:50:53.602602,3390.45,52.50029312,add,OJRREB-C7BTS-4AI3DN,ETH/USD
b,2024-11-12T06:50:54.016007670Z,2024-11-11 23:50:53.608505,220.88,45.2724201,add,OOKQRH-Z2H6D-QOCJBM,SOL/USD
a,2024-11-12T06:50:54.019833689Z,2024-11-11 23:50:53.615711,221.04,3.69747766,add,O5KUZZ-IGG47-EURFW3,SOL/USD
a,2024-11-12T06:50:54.021561319Z,2024-11-11 23:50:53.615880,89783.1,0.298,add,OTP2TK-HG3OH-LBTT55,BTC/USD
b,2024-11-12T06:50:54.021620174Z,2024-11-11 23:50:53.616052,3390.83,0.035,add,OPKB42-LZWON-LEMKCZ,ETH/USD
a,2024-11-12T06:50:54.021824228Z,2024-11-11 23:50:53.616471,89783.1,0.2907,add,O4SOGH-JWIUD-VPMVUG,BTC/USD
a,2024-11-12T06:50:54.022218060Z,2024-11-11 23:50:53.616646,89783.1,0.001,add,OU6YIY-OWQYQ-R542IW,BTC/USD
a,2024-11-12T06:50:54.022371589Z,2024-11-11 23:50:53.616854,89783.1,0.294,add,OUIWM5-KP4M4-UBZ2ZN,BTC/USD
a,2024-11-12T06:50:54.022929134Z,2024-11-11 23:50:53.617031,89783.1,0.298,delete,OTP2TK-HG3OH-LBTT55,BTC/USD
b,2024-11-12T06:50:54.023039477Z,2024-11-11 23:50:53.617416,89752.8,1.98322495,add,O6BST2-RK53C-T62YSX,BTC/USD
a,2024-11-12T06:50:54.023052522Z,2024-11-11 23:50:53.617649,89783.1,0.2907,delete,O4SOGH-JWIUD-VPMVUG,BTC/USD
a,2024-11-12T06:50:54.023219267Z,2024-11-11 23:50:53.638532,89783.1,0.294,delete,OUIWM5-KP4M4-UBZ2ZN,BTC/USD
a,2024-11-12T06:50:54.024134454Z,2024-11-11 23:50:53.638649,3391.27,73.71884787,add,OODZ2Y-N6CSZ-ZQUA4G,ETH/USD
b,2024-11-12T06:50:54.024930887Z,2024-11-11 23:50:53.638767,220.83,2.21048126,delete,O2UMJ2-AYA67-AGHNMU,SOL/USD
a,2024-11-12T06:50:54.028404825Z,2024-11-11 23:50:53.638865,3391.27,73.71884787,delete,OODZ2Y-N6CSZ-ZQUA4G,ETH/USD
b,2024-11-12T06:50:54.029548679Z,2024-11-11 23:50:53.638998,0.4000637,2193.75,delete,OCE7R7-PCMVO-NHQ2T7,DOGE/USD
b,2024-11-12T06:50:53.936367673Z,2024-11-11 23:50:53.638998,0.3997984,985.72225886,add,O3KIC5-L3JRB-765DNP,DOGE/USD
a,2024-11-12T06:50:54.030804467Z,2024-11-11 23:50:53.639091,89783.1,0.10974,add,OPHTR3-NOAXR-EH6BVR,BTC/USD
b,2024-11-12T06:50:54.030979400Z,2024-11-11 23:50:53.639182,0.3999443,4000.0,add,OWPOLH-52JEQ-56CURF,DOGE/USD
a,2024-11-12T06:50:54.031500477Z,2024-11-11 23:50:53.639273,89783.1,0.2947,add,O27AQK-FFU6T-WQAT2Q,BTC/USD
b,2024-11-12T06:50:54.031892663Z,2024-11-11 23:50:53.639362,0.400033,2193.75,add,OCDAYQ-NBQVA-7BL765,DOGE/USD
a,2024-11-12T06:50:54.033667789Z,2024-11-11 23:50:53.639451,0.4002024,14542.7089013,add,OYIT6K-TSDGU-5IDEY5,DOGE/USD
a,2024-11-12T06:50:54.033786365Z,2024-11-11 23:50:53.639542,0.4003615,28079.38791714,add,OJZCZI-XTDZW-BTT2SU,DOGE/USD
a,2024-11-12T06:50:54.033807608Z,2024-11-11 23:50:53.639622,0.4003695,28389.89095318,add,OANHG7-AAGL7-X5E4II,DOGE/USD
b,2024-11-12T06:50:54.033884530Z,2024-11-11 23:50:53.639747,0.399998,13677.42299558,add,O2LIOM-K7SGR-6UPXHZ,DOGE/USD
b,2024-11-12T06:50:54.033899219Z,2024-11-11 23:50:53.639885,0.4000326,14280.90802599,add,O5ZN3M-IXZ7X-34YTDX,DOGE/USD
a,2024-11-12T06:50:54.033980786Z,2024-11-11 23:50:53.640123,0.4004582,76376.57364645,add,ORUPNR-ZDUPU-KUJC2J,DOGE/USD
a,2024-11-12T06:50:54.034074988Z,2024-11-11 23:50:53.640507,0.4003717,15975.0254885,add,OAOQSP-SVQUO-AFDTIY,DOGE/USD
b,2024-11-12T06:50:54.036128092Z,2024-11-11 23:50:53.640774,0.4000292,7290.0,delete,OVE4NJ-PDUC6-SGVHC5,DOGE/USD
b,2024-11-12T06:50:53.367875058Z,2024-11-11 23:50:53.640774,0.3998733,68255.88193898,add,OVMXLO-QFPXR-RVROXJ,DOGE/USD
b,2024-11-12T06:50:54.036171710Z,2024-11-11 23:50:53.640969,0.400033,2193.75,delete,OCDAYQ-NBQVA-7BL765,DOGE/USD
b,2024-11-12T06:50:53.575280895Z,2024-11-11 23:50:53.640969,0.3998439,2193.75,add,O7QPHA-6RT6A-O5J2A5,DOGE/USD
a,2024-11-12T06:50:54.036305942Z,2024-11-11 23:50:53.641129,0.4001824,2193.75,add,OVFY6N-SWZB5-QW5SZW,DOGE/USD
b,2024-11-12T06:50:54.036720180Z,2024-11-11 23:50:53.641303,0.3999743,2193.75,delete,OLDPXQ-JOIX6-ZYSU3A,DOGE/USD
a,2024-11-12T06:50:54.037759063Z,2024-11-11 23:50:53.641486,0.4002425,2193.75,add,ORVOCJ-BGIH2-FSMRYI,DOGE/USD
a,2024-11-12T06:50:54.038660898Z,2024-11-11 23:50:53.641673,3391.57,73.71217459,delete,OX47QY-53UUI-AG5TTC,ETH/USD
b,2024-11-12T06:50:54.038797243Z,2024-11-11 23:50:53.641876,3390.54,52.49893416,delete,ODNNYD-PWLKZ-MS22OD,ETH/USD
b,2024-11-12T06:50:53.023398447Z,2024-11-11 23:50:53.641876,3389.42,2.7,add,ONAM2E-TQHLL-B4DMM5,ETH/USD
b,2024-11-12T06:50:54.039152416Z,2024-11-11 23:50:53.642317,0.4000326,14280.90802599,delete,O5ZN3M-IXZ7X-34YTDX,DOGE/USD
b,2024-11-12T06:50:53.553029995Z,2024-11-11 23:50:53.642317,0.3998387,35008.8,add,OP45GC-TCTYE-PMUB6K,DOGE/USD
b,2024-11-12T06:50:54.039771356Z,2024-11-11 23:50:53.643621,3390.45,52.50029312,delete,OJRREB-C7BTS-4AI3DN,ETH/USD
b,2024-11-12T06:50:49.004205156Z,2024-11-11 23:50:53.643621,3389.27,4.425,add,ODHX5R-VW7QM-LSHCSB,ETH/USD
a,2024-11-12T06:50:54.039849385Z,2024-11-11 23:50:53.643834,0.4003695,28389.89095318,delete,OANHG7-AAGL7-X5E4II,DOGE/USD
a,2024-11-12T06:50:53.575586799Z,2024-11-11 23:50:53.643834,0.4006333,18520.76138979,add,O7LK6Z-DW6SJ-FYE7NW,DOGE/USD
a,2024-11-12T06:50:54.039945117Z,2024-11-11 23:50:53.644034,0.4001824,2193.75,add,O2JHG5-6H6H3-UOLW5F,DOGE/USD
b,2024-11-12T06:50:54.043089059Z,2024-11-11 23:50:53.644410,3389.84,52.50977647,add,O6TCIT-IMWKF-GDCPET,ETH/USD
